Year,Match Number,City,Date,Winner,Team 1,Team 2,Total Score for Team 1,Total Wicket for Team 1,Total Score for Team 2,Total Wicket for Team 2,Batting team,Bowling team,Over Number,Runs Scored in over,Runs Scored till that over,Wicket Taken in over,Wickets Taken till that over,Winning Details,Match Detail
2023,9th Match (D/N), Delhi,October 11 2023,India ,AFG,IND,272,8,273,2,AFG,IND,29,4,137,0,3,India won by 8 wickets (with 90 balls remaining),"9th Match (D/N), Delhi, October 11, 2023,
ICC Cricket World Cup"
2023,9th Match (D/N), Delhi,October 11 2023,India ,AFG,IND,272,8,273,2,AFG,IND,30,10,147,0,3,India won by 8 wickets (with 90 balls remaining),"9th Match (D/N), Delhi, October 11, 2023,
ICC Cricket World Cup"
2023,9th Match (D/N), Delhi,October 11 2023,India ,AFG,IND,272,8,273,2,AFG,IND,31,6,153,0,3,India won by 8 wickets (with 90 balls remaining),"9th Match (D/N), Delhi, October 11, 2023,
ICC Cricket World Cup"
2023,9th Match (D/N), Delhi,October 11 2023,India ,AFG,IND,272,8,273,2,AFG,IND,32,8,161,0,3,India won by 8 wickets (with 90 balls remaining),"9th Match (D/N), Delhi, October 11, 2023,
ICC Cricket World Cup"
2023,9th Match (D/N), Delhi,October 11 2023,India ,AFG,IND,272,8,273,2,AFG,IND,33,12,173,0,3,India won by 8 wickets (with 90 balls remaining),"9th Match (D/N), Delhi, October 11, 2023,
ICC Cricket World Cup"
2023,9th Match (D/N), Delhi,October 11 2023,India ,AFG,IND,272,8,273,2,AFG,IND,34,7,180,0,3,India won by 8 wickets (with 90 balls remaining),"9th Match (D/N), Delhi, October 11, 2023,
ICC Cricket World Cup"
2023,9th Match (D/N), Delhi,October 11 2023,India ,AFG,IND,272,8,273,2,AFG,IND,35,9,189,1,4,India won by 8 wickets (with 90 balls remaining),"9th Match (D/N), Delhi, October 11, 2023,
ICC Cricket World Cup"
2023,9th Match (D/N), Delhi,October 11 2023,India ,AFG,IND,272,8,273,2,AFG,IND,36,5,194,0,4,India won by 8 wickets (with 90 balls remaining),"9th Match (D/N), Delhi, October 11, 2023,
ICC Cricket World Cup"
2023,9th Match (D/N), Delhi,October 11 2023,India ,AFG,IND,272,8,273,2,AFG,IND,37,7,201,0,4,India won by 8 wickets (with 90 balls remaining),"9th Match (D/N), Delhi, October 11, 2023,
ICC Cricket World Cup"
2023,9th Match (D/N), Delhi,October 11 2023,India ,AFG,IND,272,8,273,2,AFG,IND,38,2,203,0,4,India won by 8 wickets (with 90 balls remaining),"9th Match (D/N), Delhi, October 11, 2023,
ICC Cricket World Cup"
2023,9th Match (D/N), Delhi,October 11 2023,India ,AFG,IND,272,8,273,2,AFG,IND,39,1,204,0,4,India won by 8 wickets (with 90 balls remaining),"9th Match (D/N), Delhi, October 11, 2023,
ICC Cricket World Cup"
2023,9th Match (D/N), Delhi,October 11 2023,India ,AFG,IND,272,8,273,2,AFG,IND,40,7,211,0,4,India won by 8 wickets (with 90 balls remaining),"9th Match (D/N), Delhi, October 11, 2023,
ICC Cricket World Cup"
2023,9th Match (D/N), Delhi,October 11 2023,India ,AFG,IND,272,8,273,2,AFG,IND,41,3,214,0,4,India won by 8 wickets (with 90 balls remaining),"9th Match (D/N), Delhi, October 11, 2023,
ICC Cricket World Cup"
2023,9th Match (D/N), Delhi,October 11 2023,India ,AFG,IND,272,8,273,2,AFG,IND,42,10,224,0,4,India won by 8 wickets (with 90 balls remaining),"9th Match (D/N), Delhi, October 11, 2023,
ICC Cricket World Cup"
2023,9th Match (D/N), Delhi,October 11 2023,India ,AFG,IND,272,8,273,2,AFG,IND,43,1,225,1,5,India won by 8 wickets (with 90 balls remaining),"9th Match (D/N), Delhi, October 11, 2023,
ICC Cricket World Cup"
2023,9th Match (D/N), Delhi,October 11 2023,India ,AFG,IND,272,8,273,2,AFG,IND,44,4,229,0,5,India won by 8 wickets (with 90 balls remaining),"9th Match (D/N), Delhi, October 11, 2023,
ICC Cricket World Cup"
2023,9th Match (D/N), Delhi,October 11 2023,India ,AFG,IND,272,8,273,2,AFG,IND,45,6,235,2,7,India won by 8 wickets (with 90 balls remaining),"9th Match (D/N), Delhi, October 11, 2023,
ICC Cricket World Cup"
2023,9th Match (D/N), Delhi,October 11 2023,India ,AFG,IND,272,8,273,2,AFG,IND,46,3,238,0,7,India won by 8 wickets (with 90 balls remaining),"9th Match (D/N), Delhi, October 11, 2023,
ICC Cricket World Cup"
2023,9th Match (D/N), Delhi,October 11 2023,India ,AFG,IND,272,8,273,2,AFG,IND,47,9,247,0,7,India won by 8 wickets (with 90 balls remaining),"9th Match (D/N), Delhi, October 11, 2023,
ICC Cricket World Cup"
2023,9th Match (D/N), Delhi,October 11 2023,India ,AFG,IND,272,8,273,2,AFG,IND,48,14,261,0,7,India won by 8 wickets (with 90 balls remaining),"9th Match (D/N), Delhi, October 11, 2023,
ICC Cricket World Cup"
2023,9th Match (D/N), Delhi,October 11 2023,India ,AFG,IND,272,8,273,2,AFG,IND,49,3,264,1,8,India won by 8 wickets (with 90 balls remaining),"9th Match (D/N), Delhi, October 11, 2023,
ICC Cricket World Cup"
2023,9th Match (D/N), Delhi,October 11 2023,India ,AFG,IND,272,8,273,2,AFG,IND,50,8,272,0,8,India won by 8 wickets (with 90 balls remaining),"9th Match (D/N), Delhi, October 11, 2023,
ICC Cricket World Cup"
2023,9th Match (D/N), Delhi,October 11 2023,India ,AFG,IND,272,8,273,2,IND,AFG,1,2,2,0,0,India won by 8 wickets (with 90 balls remaining),"9th Match (D/N), Delhi, October 11, 2023,
ICC Cricket World Cup"
2023,9th Match (D/N), Delhi,October 11 2023,India ,AFG,IND,272,8,273,2,IND,AFG,2,5,7,0,0,India won by 8 wickets (with 90 balls remaining),"9th Match (D/N), Delhi, October 11, 2023,
ICC Cricket World Cup"
2023,9th Match (D/N), Delhi,October 11 2023,India ,AFG,IND,272,8,273,2,IND,AFG,3,6,13,0,0,India won by 8 wickets (with 90 balls remaining),"9th Match (D/N), Delhi, October 11, 2023,
ICC Cricket World Cup"
2023,9th Match (D/N), Delhi,October 11 2023,India ,AFG,IND,272,8,273,2,IND,AFG,4,10,23,0,0,India won by 8 wickets (with 90 balls remaining),"9th Match (D/N), Delhi, October 11, 2023,
ICC Cricket World Cup"
2023,9th Match (D/N), Delhi,October 11 2023,India ,AFG,IND,272,8,273,2,IND,AFG,5,14,37,0,0,India won by 8 wickets (with 90 balls remaining),"9th Match (D/N), Delhi, October 11, 2023,
ICC Cricket World Cup"
2023,9th Match (D/N), Delhi,October 11 2023,India ,AFG,IND,272,8,273,2,IND,AFG,6,10,47,0,0,India won by 8 wickets (with 90 balls remaining),"9th Match (D/N), Delhi, October 11, 2023,
ICC Cricket World Cup"
2023,9th Match (D/N), Delhi,October 11 2023,India ,AFG,IND,272,8,273,2,IND,AFG,7,17,64,0,0,India won by 8 wickets (with 90 balls remaining),"9th Match (D/N), Delhi, October 11, 2023,
ICC Cricket World Cup"
2023,9th Match (D/N), Delhi,October 11 2023,India ,AFG,IND,272,8,273,2,IND,AFG,8,11,75,0,0,India won by 8 wickets (with 90 balls remaining),"9th Match (D/N), Delhi, October 11, 2023,
ICC Cricket World Cup"
2023,9th Match (D/N), Delhi,October 11 2023,India ,AFG,IND,272,8,273,2,IND,AFG,9,12,87,0,0,India won by 8 wickets (with 90 balls remaining),"9th Match (D/N), Delhi, October 11, 2023,
ICC Cricket World Cup"
2023,9th Match (D/N), Delhi,October 11 2023,India ,AFG,IND,272,8,273,2,IND,AFG,10,7,94,0,0,India won by 8 wickets (with 90 balls remaining),"9th Match (D/N), Delhi, October 11, 2023,
ICC Cricket World Cup"
2023,9th Match (D/N), Delhi,October 11 2023,India ,AFG,IND,272,8,273,2,IND,AFG,11,2,96,0,0,India won by 8 wickets (with 90 balls remaining),"9th Match (D/N), Delhi, October 11, 2023,
ICC Cricket World Cup"
2023,9th Match (D/N), Delhi,October 11 2023,India ,AFG,IND,272,8,273,2,IND,AFG,12,4,100,0,0,India won by 8 wickets (with 90 balls remaining),"9th Match (D/N), Delhi, October 11, 2023,
ICC Cricket World Cup"
2023,9th Match (D/N), Delhi,October 11 2023,India ,AFG,IND,272,8,273,2,IND,AFG,13,11,111,0,0,India won by 8 wickets (with 90 balls remaining),"9th Match (D/N), Delhi, October 11, 2023,
ICC Cricket World Cup"
2023,9th Match (D/N), Delhi,October 11 2023,India ,AFG,IND,272,8,273,2,IND,AFG,14,14,125,0,0,India won by 8 wickets (with 90 balls remaining),"9th Match (D/N), Delhi, October 11, 2023,
ICC Cricket World Cup"
2023,9th Match (D/N), Delhi,October 11 2023,India ,AFG,IND,272,8,273,2,IND,AFG,15,5,130,0,0,India won by 8 wickets (with 90 balls remaining),"9th Match (D/N), Delhi, October 11, 2023,
ICC Cricket World Cup"
2023,9th Match (D/N), Delhi,October 11 2023,India ,AFG,IND,272,8,273,2,IND,AFG,16,5,135,0,0,India won by 8 wickets (with 90 balls remaining),"9th Match (D/N), Delhi, October 11, 2023,
ICC Cricket World Cup"
2023,9th Match (D/N), Delhi,October 11 2023,India ,AFG,IND,272,8,273,2,IND,AFG,17,5,140,0,0,India won by 8 wickets (with 90 balls remaining),"9th Match (D/N), Delhi, October 11, 2023,
ICC Cricket World Cup"
2023,9th Match (D/N), Delhi,October 11 2023,India ,AFG,IND,272,8,273,2,IND,AFG,18,14,154,0,0,India won by 8 wickets (with 90 balls remaining),"9th Match (D/N), Delhi, October 11, 2023,
ICC Cricket World Cup"
2023,9th Match (D/N), Delhi,October 11 2023,India ,AFG,IND,272,8,273,2,IND,AFG,19,4,158,1,1,India won by 8 wickets (with 90 balls remaining),"9th Match (D/N), Delhi, October 11, 2023,
ICC Cricket World Cup"
2023,9th Match (D/N), Delhi,October 11 2023,India ,AFG,IND,272,8,273,2,IND,AFG,20,6,164,0,1,India won by 8 wickets (with 90 balls remaining),"9th Match (D/N), Delhi, October 11, 2023,
ICC Cricket World Cup"
2023,9th Match (D/N), Delhi,October 11 2023,India ,AFG,IND,272,8,273,2,IND,AFG,21,9,173,0,1,India won by 8 wickets (with 90 balls remaining),"9th Match (D/N), Delhi, October 11, 2023,
ICC Cricket World Cup"
2023,9th Match (D/N), Delhi,October 11 2023,India ,AFG,IND,272,8,273,2,IND,AFG,22,5,178,0,1,India won by 8 wickets (with 90 balls remaining),"9th Match (D/N), Delhi, October 11, 2023,
ICC Cricket World Cup"
2023,9th Match (D/N), Delhi,October 11 2023,India ,AFG,IND,272,8,273,2,IND,AFG,23,16,194,0,1,India won by 8 wickets (with 90 balls remaining),"9th Match (D/N), Delhi, October 11, 2023,
ICC Cricket World Cup"
2023,9th Match (D/N), Delhi,October 11 2023,India ,AFG,IND,272,8,273,2,IND,AFG,24,3,197,0,1,India won by 8 wickets (with 90 balls remaining),"9th Match (D/N), Delhi, October 11, 2023,
ICC Cricket World Cup"
2023,9th Match (D/N), Delhi,October 11 2023,India ,AFG,IND,272,8,273,2,IND,AFG,25,5,202,0,1,India won by 8 wickets (with 90 balls remaining),"9th Match (D/N), Delhi, October 11, 2023,
ICC Cricket World Cup"
2023,9th Match (D/N), Delhi,October 11 2023,India ,AFG,IND,272,8,273,2,IND,AFG,26,5,207,1,2,India won by 8 wickets (with 90 balls remaining),"9th Match (D/N), Delhi, October 11, 2023,
ICC Cricket World Cup"
2023,9th Match (D/N), Delhi,October 11 2023,India ,AFG,IND,272,8,273,2,IND,AFG,27,5,212,0,2,India won by 8 wickets (with 90 balls remaining),"9th Match (D/N), Delhi, October 11, 2023,
ICC Cricket World Cup"
2023,9th Match (D/N), Delhi,October 11 2023,India ,AFG,IND,272,8,273,2,IND,AFG,28,9,221,0,2,India won by 8 wickets (with 90 balls remaining),"9th Match (D/N), Delhi, October 11, 2023,
ICC Cricket World Cup"
2023,9th Match (D/N), Delhi,October 11 2023,India ,AFG,IND,272,8,273,2,IND,AFG,29,11,232,0,2,India won by 8 wickets (with 90 balls remaining),"9th Match (D/N), Delhi, October 11, 2023,
ICC Cricket World Cup"
2023,9th Match (D/N), Delhi,October 11 2023,India ,AFG,IND,272,8,273,2,IND,AFG,30,5,237,0,2,India won by 8 wickets (with 90 balls remaining),"9th Match (D/N), Delhi, October 11, 2023,
ICC Cricket World Cup"
2023,9th Match (D/N), Delhi,October 11 2023,India ,AFG,IND,272,8,273,2,IND,AFG,31,2,239,0,2,India won by 8 wickets (with 90 balls remaining),"9th Match (D/N), Delhi, October 11, 2023,
ICC Cricket World Cup"
2023,9th Match (D/N), Delhi,October 11 2023,India ,AFG,IND,272,8,273,2,IND,AFG,32,5,244,0,2,India won by 8 wickets (with 90 balls remaining),"9th Match (D/N), Delhi, October 11, 2023,
ICC Cricket World Cup"
2023,9th Match (D/N), Delhi,October 11 2023,India ,AFG,IND,272,8,273,2,IND,AFG,33,11,255,0,2,India won by 8 wickets (with 90 balls remaining),"9th Match (D/N), Delhi, October 11, 2023,
ICC Cricket World Cup"
2023,9th Match (D/N), Delhi,October 11 2023,India ,AFG,IND,272,8,273,2,IND,AFG,34,6,261,0,2,India won by 8 wickets (with 90 balls remaining),"9th Match (D/N), Delhi, October 11, 2023,
ICC Cricket World Cup"
2023,9th Match (D/N), Delhi,October 11 2023,India ,AFG,IND,272,8,273,2,IND,AFG,35,12,273,0,2,India won by 8 wickets (with 90 balls remaining),"9th Match (D/N), Delhi, October 11, 2023,
ICC Cricket World Cup"
2023,10th Match (D/N), Lucknow,October 12 2023,South Africa ,SA,AUS,311,7,177,10,SA,AUS,1,4,4,0,0,South Africa won by 134 runs,"10th Match (D/N), Lucknow, October 12, 2023,
ICC Cricket World Cup"
2023,10th Match (D/N), Lucknow,October 12 2023,South Africa ,SA,AUS,311,7,177,10,SA,AUS,2,2,6,0,0,South Africa won by 134 runs,"10th Match (D/N), Lucknow, October 12, 2023,
ICC Cricket World Cup"
2023,10th Match (D/N), Lucknow,October 12 2023,South Africa ,SA,AUS,311,7,177,10,SA,AUS,3,1,7,0,0,South Africa won by 134 runs,"10th Match (D/N), Lucknow, October 12, 2023,
ICC Cricket World Cup"
2023,10th Match (D/N), Lucknow,October 12 2023,South Africa ,SA,AUS,311,7,177,10,SA,AUS,4,4,11,0,0,South Africa won by 134 runs,"10th Match (D/N), Lucknow, October 12, 2023,
ICC Cricket World Cup"
2023,10th Match (D/N), Lucknow,October 12 2023,South Africa ,SA,AUS,311,7,177,10,SA,AUS,5,8,19,0,0,South Africa won by 134 runs,"10th Match (D/N), Lucknow, October 12, 2023,
ICC Cricket World Cup"
2023,10th Match (D/N), Lucknow,October 12 2023,South Africa ,SA,AUS,311,7,177,10,SA,AUS,6,13,32,0,0,South Africa won by 134 runs,"10th Match (D/N), Lucknow, October 12, 2023,
ICC Cricket World Cup"
2023,10th Match (D/N), Lucknow,October 12 2023,South Africa ,SA,AUS,311,7,177,10,SA,AUS,7,6,38,0,0,South Africa won by 134 runs,"10th Match (D/N), Lucknow, October 12, 2023,
ICC Cricket World Cup"
2023,10th Match (D/N), Lucknow,October 12 2023,South Africa ,SA,AUS,311,7,177,10,SA,AUS,8,7,45,0,0,South Africa won by 134 runs,"10th Match (D/N), Lucknow, October 12, 2023,
ICC Cricket World Cup"
2023,10th Match (D/N), Lucknow,October 12 2023,South Africa ,SA,AUS,311,7,177,10,SA,AUS,9,1,46,0,0,South Africa won by 134 runs,"10th Match (D/N), Lucknow, October 12, 2023,
ICC Cricket World Cup"
2023,10th Match (D/N), Lucknow,October 12 2023,South Africa ,SA,AUS,311,7,177,10,SA,AUS,10,7,53,0,0,South Africa won by 134 runs,"10th Match (D/N), Lucknow, October 12, 2023,
ICC Cricket World Cup"
2023,10th Match (D/N), Lucknow,October 12 2023,South Africa ,SA,AUS,311,7,177,10,SA,AUS,11,6,59,0,0,South Africa won by 134 runs,"10th Match (D/N), Lucknow, October 12, 2023,
ICC Cricket World Cup"
2023,10th Match (D/N), Lucknow,October 12 2023,South Africa ,SA,AUS,311,7,177,10,SA,AUS,12,7,66,0,0,South Africa won by 134 runs,"10th Match (D/N), Lucknow, October 12, 2023,
ICC Cricket World Cup"
2023,10th Match (D/N), Lucknow,October 12 2023,South Africa ,SA,AUS,311,7,177,10,SA,AUS,13,2,68,0,0,South Africa won by 134 runs,"10th Match (D/N), Lucknow, October 12, 2023,
ICC Cricket World Cup"
2023,10th Match (D/N), Lucknow,October 12 2023,South Africa ,SA,AUS,311,7,177,10,SA,AUS,14,6,74,0,0,South Africa won by 134 runs,"10th Match (D/N), Lucknow, October 12, 2023,
ICC Cricket World Cup"
2023,10th Match (D/N), Lucknow,October 12 2023,South Africa ,SA,AUS,311,7,177,10,SA,AUS,15,6,80,0,0,South Africa won by 134 runs,"10th Match (D/N), Lucknow, October 12, 2023,
ICC Cricket World Cup"
2023,10th Match (D/N), Lucknow,October 12 2023,South Africa ,SA,AUS,311,7,177,10,SA,AUS,16,8,88,0,0,South Africa won by 134 runs,"10th Match (D/N), Lucknow, October 12, 2023,
ICC Cricket World Cup"
2023,10th Match (D/N), Lucknow,October 12 2023,South Africa ,SA,AUS,311,7,177,10,SA,AUS,17,9,97,0,0,South Africa won by 134 runs,"10th Match (D/N), Lucknow, October 12, 2023,
ICC Cricket World Cup"
2023,10th Match (D/N), Lucknow,October 12 2023,South Africa ,SA,AUS,311,7,177,10,SA,AUS,18,3,100,0,0,South Africa won by 134 runs,"10th Match (D/N), Lucknow, October 12, 2023,
ICC Cricket World Cup"
2023,10th Match (D/N), Lucknow,October 12 2023,South Africa ,SA,AUS,311,7,177,10,SA,AUS,19,5,105,0,0,South Africa won by 134 runs,"10th Match (D/N), Lucknow, October 12, 2023,
ICC Cricket World Cup"
2023,10th Match (D/N), Lucknow,October 12 2023,South Africa ,SA,AUS,311,7,177,10,SA,AUS,20,3,108,1,1,South Africa won by 134 runs,"10th Match (D/N), Lucknow, October 12, 2023,
ICC Cricket World Cup"
2023,10th Match (D/N), Lucknow,October 12 2023,South Africa ,SA,AUS,311,7,177,10,SA,AUS,21,1,109,0,1,South Africa won by 134 runs,"10th Match (D/N), Lucknow, October 12, 2023,
ICC Cricket World Cup"
2023,10th Match (D/N), Lucknow,October 12 2023,South Africa ,SA,AUS,311,7,177,10,SA,AUS,22,0,109,0,1,South Africa won by 134 runs,"10th Match (D/N), Lucknow, October 12, 2023,
ICC Cricket World Cup"
2023,10th Match (D/N), Lucknow,October 12 2023,South Africa ,SA,AUS,311,7,177,10,SA,AUS,23,17,126,0,1,South Africa won by 134 runs,"10th Match (D/N), Lucknow, October 12, 2023,
ICC Cricket World Cup"
2023,10th Match (D/N), Lucknow,October 12 2023,South Africa ,SA,AUS,311,7,177,10,SA,AUS,24,5,131,0,1,South Africa won by 134 runs,"10th Match (D/N), Lucknow, October 12, 2023,
ICC Cricket World Cup"
2023,10th Match (D/N), Lucknow,October 12 2023,South Africa ,SA,AUS,311,7,177,10,SA,AUS,25,5,136,0,1,South Africa won by 134 runs,"10th Match (D/N), Lucknow, October 12, 2023,
ICC Cricket World Cup"
2023,10th Match (D/N), Lucknow,October 12 2023,South Africa ,SA,AUS,311,7,177,10,SA,AUS,26,7,143,0,1,South Africa won by 134 runs,"10th Match (D/N), Lucknow, October 12, 2023,
ICC Cricket World Cup"
2023,10th Match (D/N), Lucknow,October 12 2023,South Africa ,SA,AUS,311,7,177,10,SA,AUS,27,7,150,0,1,South Africa won by 134 runs,"10th Match (D/N), Lucknow, October 12, 2023,
ICC Cricket World Cup"
2023,10th Match (D/N), Lucknow,October 12 2023,South Africa ,SA,AUS,311,7,177,10,SA,AUS,28,6,156,0,1,South Africa won by 134 runs,"10th Match (D/N), Lucknow, October 12, 2023,
ICC Cricket World Cup"
2023,10th Match (D/N), Lucknow,October 12 2023,South Africa ,SA,AUS,311,7,177,10,SA,AUS,29,5,161,1,2,South Africa won by 134 runs,"10th Match (D/N), Lucknow, October 12, 2023,
ICC Cricket World Cup"
2023,10th Match (D/N), Lucknow,October 12 2023,South Africa ,SA,AUS,311,7,177,10,SA,AUS,30,10,171,0,2,South Africa won by 134 runs,"10th Match (D/N), Lucknow, October 12, 2023,
ICC Cricket World Cup"
2023,10th Match (D/N), Lucknow,October 12 2023,South Africa ,SA,AUS,311,7,177,10,SA,AUS,31,6,177,0,2,South Africa won by 134 runs,"10th Match (D/N), Lucknow, October 12, 2023,
ICC Cricket World Cup"
2023,10th Match (D/N), Lucknow,October 12 2023,South Africa ,SA,AUS,311,7,177,10,SA,AUS,32,4,181,0,2,South Africa won by 134 runs,"10th Match (D/N), Lucknow, October 12, 2023,
ICC Cricket World Cup"
2023,10th Match (D/N), Lucknow,October 12 2023,South Africa ,SA,AUS,311,7,177,10,SA,AUS,33,4,185,0,2,South Africa won by 134 runs,"10th Match (D/N), Lucknow, October 12, 2023,
ICC Cricket World Cup"
2023,10th Match (D/N), Lucknow,October 12 2023,South Africa ,SA,AUS,311,7,177,10,SA,AUS,34,11,196,0,2,South Africa won by 134 runs,"10th Match (D/N), Lucknow, October 12, 2023,
ICC Cricket World Cup"
2023,10th Match (D/N), Lucknow,October 12 2023,South Africa ,SA,AUS,311,7,177,10,SA,AUS,35,1,197,1,3,South Africa won by 134 runs,"10th Match (D/N), Lucknow, October 12, 2023,
ICC Cricket World Cup"
2023,10th Match (D/N), Lucknow,October 12 2023,South Africa ,SA,AUS,311,7,177,10,SA,AUS,36,3,200,0,3,South Africa won by 134 runs,"10th Match (D/N), Lucknow, October 12, 2023,
ICC Cricket World Cup"
2023,10th Match (D/N), Lucknow,October 12 2023,South Africa ,SA,AUS,311,7,177,10,SA,AUS,37,5,205,0,3,South Africa won by 134 runs,"10th Match (D/N), Lucknow, October 12, 2023,
ICC Cricket World Cup"
2023,10th Match (D/N), Lucknow,October 12 2023,South Africa ,SA,AUS,311,7,177,10,SA,AUS,38,14,219,0,3,South Africa won by 134 runs,"10th Match (D/N), Lucknow, October 12, 2023,
ICC Cricket World Cup"
2023,10th Match (D/N), Lucknow,October 12 2023,South Africa ,SA,AUS,311,7,177,10,SA,AUS,39,4,223,0,3,South Africa won by 134 runs,"10th Match (D/N), Lucknow, October 12, 2023,
ICC Cricket World Cup"
2023,10th Match (D/N), Lucknow,October 12 2023,South Africa ,SA,AUS,311,7,177,10,SA,AUS,40,9,232,0,3,South Africa won by 134 runs,"10th Match (D/N), Lucknow, October 12, 2023,
ICC Cricket World Cup"
2023,10th Match (D/N), Lucknow,October 12 2023,South Africa ,SA,AUS,311,7,177,10,SA,AUS,41,11,243,0,3,South Africa won by 134 runs,"10th Match (D/N), Lucknow, October 12, 2023,
ICC Cricket World Cup"
2023,10th Match (D/N), Lucknow,October 12 2023,South Africa ,SA,AUS,311,7,177,10,SA,AUS,42,6,249,0,3,South Africa won by 134 runs,"10th Match (D/N), Lucknow, October 12, 2023,
ICC Cricket World Cup"
2023,10th Match (D/N), Lucknow,October 12 2023,South Africa ,SA,AUS,311,7,177,10,SA,AUS,43,14,263,0,3,South Africa won by 134 runs,"10th Match (D/N), Lucknow, October 12, 2023,
ICC Cricket World Cup"
2023,10th Match (D/N), Lucknow,October 12 2023,South Africa ,SA,AUS,311,7,177,10,SA,AUS,44,4,267,1,4,South Africa won by 134 runs,"10th Match (D/N), Lucknow, October 12, 2023,
ICC Cricket World Cup"
2023,10th Match (D/N), Lucknow,October 12 2023,South Africa ,SA,AUS,311,7,177,10,SA,AUS,45,5,272,1,5,South Africa won by 134 runs,"10th Match (D/N), Lucknow, October 12, 2023,
ICC Cricket World Cup"
2023,10th Match (D/N), Lucknow,October 12 2023,South Africa ,SA,AUS,311,7,177,10,SA,AUS,46,7,279,0,5,South Africa won by 134 runs,"10th Match (D/N), Lucknow, October 12, 2023,
ICC Cricket World Cup"
2023,10th Match (D/N), Lucknow,October 12 2023,South Africa ,SA,AUS,311,7,177,10,SA,AUS,47,5,284,0,5,South Africa won by 134 runs,"10th Match (D/N), Lucknow, October 12, 2023,
ICC Cricket World Cup"
2023,10th Match (D/N), Lucknow,October 12 2023,South Africa ,SA,AUS,311,7,177,10,SA,AUS,48,12,296,0,5,South Africa won by 134 runs,"10th Match (D/N), Lucknow, October 12, 2023,
ICC Cricket World Cup"
2023,10th Match (D/N), Lucknow,October 12 2023,South Africa ,SA,AUS,311,7,177,10,SA,AUS,49,14,310,0,5,South Africa won by 134 runs,"10th Match (D/N), Lucknow, October 12, 2023,
ICC Cricket World Cup"
2023,10th Match (D/N), Lucknow,October 12 2023,South Africa ,SA,AUS,311,7,177,10,SA,AUS,50,1,311,2,7,South Africa won by 134 runs,"10th Match (D/N), Lucknow, October 12, 2023,
ICC Cricket World Cup"
2023,10th Match (D/N), Lucknow,October 12 2023,South Africa ,SA,AUS,311,7,177,10,AUS,SA,1,3,3,0,0,South Africa won by 134 runs,"10th Match (D/N), Lucknow, October 12, 2023,
ICC Cricket World Cup"
2023,10th Match (D/N), Lucknow,October 12 2023,South Africa ,SA,AUS,311,7,177,10,AUS,SA,2,4,7,0,0,South Africa won by 134 runs,"10th Match (D/N), Lucknow, October 12, 2023,
ICC Cricket World Cup"
2023,10th Match (D/N), Lucknow,October 12 2023,South Africa ,SA,AUS,311,7,177,10,AUS,SA,3,0,7,0,0,South Africa won by 134 runs,"10th Match (D/N), Lucknow, October 12, 2023,
ICC Cricket World Cup"
2023,10th Match (D/N), Lucknow,October 12 2023,South Africa ,SA,AUS,311,7,177,10,AUS,SA,4,8,15,0,0,South Africa won by 134 runs,"10th Match (D/N), Lucknow, October 12, 2023,
ICC Cricket World Cup"
2023,10th Match (D/N), Lucknow,October 12 2023,South Africa ,SA,AUS,311,7,177,10,AUS,SA,5,1,16,0,0,South Africa won by 134 runs,"10th Match (D/N), Lucknow, October 12, 2023,
ICC Cricket World Cup"
2023,10th Match (D/N), Lucknow,October 12 2023,South Africa ,SA,AUS,311,7,177,10,AUS,SA,6,11,27,1,1,South Africa won by 134 runs,"10th Match (D/N), Lucknow, October 12, 2023,
ICC Cricket World Cup"
2023,10th Match (D/N), Lucknow,October 12 2023,South Africa ,SA,AUS,311,7,177,10,AUS,SA,7,0,27,1,2,South Africa won by 134 runs,"10th Match (D/N), Lucknow, October 12, 2023,
ICC Cricket World Cup"
2023,10th Match (D/N), Lucknow,October 12 2023,South Africa ,SA,AUS,311,7,177,10,AUS,SA,8,9,36,0,2,South Africa won by 134 runs,"10th Match (D/N), Lucknow, October 12, 2023,
ICC Cricket World Cup"
2023,10th Match (D/N), Lucknow,October 12 2023,South Africa ,SA,AUS,311,7,177,10,AUS,SA,9,6,42,0,2,South Africa won by 134 runs,"10th Match (D/N), Lucknow, October 12, 2023,
ICC Cricket World Cup"
2023,10th Match (D/N), Lucknow,October 12 2023,South Africa ,SA,AUS,311,7,177,10,AUS,SA,10,8,50,1,3,South Africa won by 134 runs,"10th Match (D/N), Lucknow, October 12, 2023,
ICC Cricket World Cup"
2023,10th Match (D/N), Lucknow,October 12 2023,South Africa ,SA,AUS,311,7,177,10,AUS,SA,11,6,56,0,3,South Africa won by 134 runs,"10th Match (D/N), Lucknow, October 12, 2023,
ICC Cricket World Cup"
2023,10th Match (D/N), Lucknow,October 12 2023,South Africa ,SA,AUS,311,7,177,10,AUS,SA,12,1,57,1,4,South Africa won by 134 runs,"10th Match (D/N), Lucknow, October 12, 2023,
ICC Cricket World Cup"
2023,10th Match (D/N), Lucknow,October 12 2023,South Africa ,SA,AUS,311,7,177,10,AUS,SA,13,1,58,0,4,South Africa won by 134 runs,"10th Match (D/N), Lucknow, October 12, 2023,
ICC Cricket World Cup"
2023,10th Match (D/N), Lucknow,October 12 2023,South Africa ,SA,AUS,311,7,177,10,AUS,SA,14,2,60,0,4,South Africa won by 134 runs,"10th Match (D/N), Lucknow, October 12, 2023,
ICC Cricket World Cup"
